"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Melhorado.nlogo"
"M traps 0"
"10/31/2022 19:54:58:819 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","show_experience","show_energy","num_experts","time_machines","num_basics","traps","shelters","yellow_food","[step]","count turtles"
"8","10","false","true","15","5","25","0","10","2.5","867","9"
"4","10","false","true","15","5","25","0","10","2.5","687","12"
"8","10","false","true","15","5","25","0","10","2.5","868","9"
"4","10","false","true","15","5","25","0","10","2.5","688","12"
"8","10","false","true","15","5","25","0","10","2.5","869","9"
"6","10","false","true","15","5","25","0","10","2.5","424","14"
"3","10","false","true","15","5","25","0","10","2.5","414","14"
"1","10","false","true","15","5","25","0","10","2.5","663","13"
"2","10","false","true","15","5","25","0","10","2.5","384","15"
"4","10","false","true","15","5","25","0","10","2.5","689","12"
"8","10","false","true","15","5","25","0","10","2.5","870","9"
"7","10","false","true","15","5","25","0","10","2.5","453","15"
"1","10","false","true","15","5","25","0","10","2.5","664","13"
"8","10","false","true","15","5","25","0","10","2.5","871","9"
"4","10","false","true","15","5","25","0","10","2.5","690","12"
"8","10","false","true","15","5","25","0","10","2.5","872","9"
"4","10","false","true","15","5","25","0","10","2.5","691","12"
"1","10","false","true","15","5","25","0","10","2.5","665","13"
"3","10","false","true","15","5","25","0","10","2.5","415","14"
"8","10","false","true","15","5","25","0","10","2.5","873","9"
"4","10","false","true","15","5","25","0","10","2.5","692","12"
"6","10","false","true","15","5","25","0","10","2.5","425","14"
"2","10","false","true","15","5","25","0","10","2.5","385","15"
"8","10","false","true","15","5","25","0","10","2.5","874","9"
"1","10","false","true","15","5","25","0","10","2.5","666","13"
"4","10","false","true","15","5","25","0","10","2.5","693","12"
"8","10","false","true","15","5","25","0","10","2.5","875","9"
"1","10","false","true","15","5","25","0","10","2.5","667","13"
"7","10","false","true","15","5","25","0","10","2.5","454","14"
"3","10","false","true","15","5","25","0","10","2.5","416","14"
"4","10","false","true","15","5","25","0","10","2.5","694","12"
"8","10","false","true","15","5","25","0","10","2.5","876","9"
"1","10","false","true","15","5","25","0","10","2.5","668","13"
"4","10","false","true","15","5","25","0","10","2.5","695","12"
"8","10","false","true","15","5","25","0","10","2.5","877","9"
"1","10","false","true","15","5","25","0","10","2.5","669","13"
"2","10","false","true","15","5","25","0","10","2.5","386","15"
"6","10","false","true","15","5","25","0","10","2.5","426","14"
"7","10","false","true","15","5","25","0","10","2.5","455","14"
"3","10","false","true","15","5","25","0","10","2.5","417","14"
"4","10","false","true","15","5","25","0","10","2.5","696","12"
"8","10","false","true","15","5","25","0","10","2.5","878","9"
"1","10","false","true","15","5","25","0","10","2.5","670","13"
"4","10","false","true","15","5","25","0","10","2.5","697","12"
"8","10","false","true","15","5","25","0","10","2.5","879","9"
"2","10","false","true","15","5","25","0","10","2.5","387","15"
"6","10","false","true","15","5","25","0","10","2.5","427","14"
"7","10","false","true","15","5","25","0","10","2.5","456","14"
"3","10","false","true","15","5","25","0","10","2.5","418","14"
"1","10","false","true","15","5","25","0","10","2.5","671","13"
"8","10","false","true","15","5","25","0","10","2.5","880","9"
"4","10","false","true","15","5","25","0","10","2.5","698","12"
"8","10","false","true","15","5","25","0","10","2.5","881","9"
"1","10","false","true","15","5","25","0","10","2.5","672","13"
"4","10","false","true","15","5","25","0","10","2.5","699","12"
"8","10","false","true","15","5","25","0","10","2.5","882","9"
"2","10","false","true","15","5","25","0","10","2.5","388","15"
"6","10","false","true","15","5","25","0","10","2.5","428","14"
"7","10","false","true","15","5","25","0","10","2.5","457","14"
"1","10","false","true","15","5","25","0","10","2.5","673","13"
"4","10","false","true","15","5","25","0","10","2.5","700","12"
"8","10","false","true","15","5","25","0","10","2.5","883","9"
"3","10","false","true","15","5","25","0","10","2.5","419","14"
"4","10","false","true","15","5","25","0","10","2.5","701","12"
"8","10","false","true","15","5","25","0","10","2.5","884","9"
"4","10","false","true","15","5","25","0","10","2.5","702","12"
"2","10","false","true","15","5","25","0","10","2.5","389","15"
"1","10","false","true","15","5","25","0","10","2.5","674","13"
"7","10","false","true","15","5","25","0","10","2.5","458","14"
"6","10","false","true","15","5","25","0","10","2.5","429","14"
"8","10","false","true","15","5","25","0","10","2.5","885","9"
"4","10","false","true","15","5","25","0","10","2.5","703","12"
"1","10","false","true","15","5","25","0","10","2.5","675","13"
"8","10","false","true","15","5","25","0","10","2.5","886","9"
"7","10","false","true","15","5","25","0","10","2.5","459","14"
"1","10","false","true","15","5","25","0","10","2.5","676","13"
"4","10","false","true","15","5","25","0","10","2.5","704","12"
"8","10","false","true","15","5","25","0","10","2.5","887","9"
"3","10","false","true","15","5","25","0","10","2.5","420","14"
"2","10","false","true","15","5","25","0","10","2.5","390","15"
"1","10","false","true","15","5","25","0","10","2.5","677","13"
"4","10","false","true","15","5","25","0","10","2.5","705","12"
"6","10","false","true","15","5","25","0","10","2.5","430","14"
"8","10","false","true","15","5","25","0","10","2.5","888","9"
"8","10","false","true","15","5","25","0","10","2.5","889","9"
"4","10","false","true","15","5","25","0","10","2.5","706","12"
"8","10","false","true","15","5","25","0","10","2.5","890","9"
"4","10","false","true","15","5","25","0","10","2.5","707","12"
"1","10","false","true","15","5","25","0","10","2.5","678","13"
"3","10","false","true","15","5","25","0","10","2.5","421","14"
"2","10","false","true","15","5","25","0","10","2.5","391","15"
"8","10","false","true","15","5","25","0","10","2.5","891","9"
"4","10","false","true","15","5","25","0","10","2.5","708","12"
"6","10","false","true","15","5","25","0","10","2.5","431","14"
"1","10","false","true","15","5","25","0","10","2.5","679","13"
"7","10","false","true","15","5","25","0","10","2.5","460","14"
"8","10","false","true","15","5","25","0","10","2.5","892","9"
"4","10","false","true","15","5","25","0","10","2.5","709","12"
"3","10","false","true","15","5","25","0","10","2.5","422","14"
"8","10","false","true","15","5","25","0","10","2.5","893","9"
"4","10","false","true","15","5","25","0","10","2.5","710","12"
"1","10","false","true","15","5","25","0","10","2.5","680","13"
"2","10","false","true","15","5","25","0","10","2.5","392","15"
"6","10","false","true","15","5","25","0","10","2.5","432","14"
"1","10","false","true","15","5","25","0","10","2.5","681","13"
"8","10","false","true","15","5","25","0","10","2.5","894","9"
"4","10","false","true","15","5","25","0","10","2.5","711","12"
"7","10","false","true","15","5","25","0","10","2.5","461","14"
"3","10","false","true","15","5","25","0","10","2.5","423","14"
"6","10","false","true","15","5","25","0","10","2.5","433","14"
"8","10","false","true","15","5","25","0","10","2.5","895","9"
"2","10","false","true","15","5","25","0","10","2.5","393","15"
"3","10","false","true","15","5","25","0","10","2.5","424","14"
"7","10","false","true","15","5","25","0","10","2.5","462","14"
"1","10","false","true","15","5","25","0","10","2.5","682","13"
"4","10","false","true","15","5","25","0","10","2.5","712","12"
"6","10","false","true","15","5","25","0","10","2.5","434","14"
"2","10","false","true","15","5","25","0","10","2.5","394","15"
"3","10","false","true","15","5","25","0","10","2.5","425","14"
"8","10","false","true","15","5","25","0","10","2.5","896","9"
"4","10","false","true","15","5","25","0","10","2.5","713","12"
"1","10","false","true","15","5","25","0","10","2.5","683","13"
"7","10","false","true","15","5","25","0","10","2.5","463","14"
"8","10","false","true","15","5","25","0","10","2.5","897","9"
"4","10","false","true","15","5","25","0","10","2.5","714","12"
"6","10","false","true","15","5","25","0","10","2.5","435","14"
"1","10","false","true","15","5","25","0","10","2.5","684","13"
"2","10","false","true","15","5","25","0","10","2.5","395","15"
"3","10","false","true","15","5","25","0","10","2.5","426","14"
"8","10","false","true","15","5","25","0","10","2.5","898","9"
"4","10","false","true","15","5","25","0","10","2.5","715","12"
"1","10","false","true","15","5","25","0","10","2.5","685","13"
"8","10","false","true","15","5","25","0","10","2.5","899","9"
"4","10","false","true","15","5","25","0","10","2.5","716","12"
"7","10","false","true","15","5","25","0","10","2.5","464","14"
"6","10","false","true","15","5","25","0","10","2.5","436","14"
"3","10","false","true","15","5","25","0","10","2.5","427","14"
"1","10","false","true","15","5","25","0","10","2.5","686","13"
"2","10","false","true","15","5","25","0","10","2.5","396","15"
"8","10","false","true","15","5","25","0","10","2.5","900","9"
"4","10","false","true","15","5","25","0","10","2.5","717","12"
"8","10","false","true","15","5","25","0","10","2.5","901","9"
"4","10","false","true","15","5","25","0","10","2.5","718","12"
"1","10","false","true","15","5","25","0","10","2.5","687","13"
"6","10","false","true","15","5","25","0","10","2.5","437","14"
"7","10","false","true","15","5","25","0","10","2.5","465","14"
"3","10","false","true","15","5","25","0","10","2.5","428","13"
"8","10","false","true","15","5","25","0","10","2.5","902","9"
"4","10","false","true","15","5","25","0","10","2.5","719","12"
"1","10","false","true","15","5","25","0","10","2.5","688","13"
"8","10","false","true","15","5","25","0","10","2.5","903","9"
"4","10","false","true","15","5","25","0","10","2.5","720","12"
"2","10","false","true","15","5","25","0","10","2.5","397","15"
"6","10","false","true","15","5","25","0","10","2.5","438","14"
"7","10","false","true","15","5","25","0","10","2.5","466","14"
"1","10","false","true","15","5","25","0","10","2.5","689","13"
"8","10","false","true","15","5","25","0","10","2.5","904","9"
"3","10","false","true","15","5","25","0","10","2.5","429","13"
"4","10","false","true","15","5","25","0","10","2.5","721","12"
"8","10","false","true","15","5","25","0","10","2.5","905","8"
"1","10","false","true","15","5","25","0","10","2.5","690","13"
"8","10","false","true","15","5","25","0","10","2.5","906","8"
"2","10","false","true","15","5","25","0","10","2.5","398","15"
"7","10","false","true","15","5","25","0","10","2.5","467","14"
"6","10","false","true","15","5","25","0","10","2.5","439","14"
"3","10","false","true","15","5","25","0","10","2.5","430","13"
"4","10","false","true","15","5","25","0","10","2.5","722","12"
"8","10","false","true","15","5","25","0","10","2.5","907","8"
"1","10","false","true","15","5","25","0","10","2.5","691","13"
"4","10","false","true","15","5","25","0","10","2.5","723","12"
"8","10","false","true","15","5","25","0","10","2.5","908","8"
"4","10","false","true","15","5","25","0","10","2.5","724","12"
"8","10","false","true","15","5","25","0","10","2.5","909","8"
"1","10","false","true","15","5","25","0","10","2.5","692","13"
"2","10","false","true","15","5","25","0","10","2.5","399","15"
"6","10","false","true","15","5","25","0","10","2.5","440","14"
"7","10","false","true","15","5","25","0","10","2.5","468","14"
"3","10","false","true","15","5","25","0","10","2.5","431","13"
"1","10","false","true","15","5","25","0","10","2.5","693","13"
"4","10","false","true","15","5","25","0","10","2.5","725","12"
"8","10","false","true","15","5","25","0","10","2.5","910","8"
"4","10","false","true","15","5","25","0","10","2.5","726","12"
"8","10","false","true","15","5","25","0","10","2.5","911","8"
"1","10","false","true","15","5","25","0","10","2.5","694","13"
"4","10","false","true","15","5","25","0","10","2.5","727","12"
"2","10","false","true","15","5","25","0","10","2.5","400","15"
"7","10","false","true","15","5","25","0","10","2.5","469","14"
"6","10","false","true","15","5","25","0","10","2.5","441","13"
"3","10","false","true","15","5","25","0","10","2.5","432","13"
"1","10","false","true","15","5","25","0","10","2.5","695","13"
"8","10","false","true","15","5","25","0","10","2.5","912","8"
"4","10","false","true","15","5","25","0","10","2.5","728","12"
"8","10","false","true","15","5","25","0","10","2.5","913","8"
"1","10","false","true","15","5","25","0","10","2.5","696","13"
"4","10","false","true","15","5","25","0","10","2.5","729","12"
"8","10","false","true","15","5","25","0","10","2.5","914","8"
"8","10","false","true","15","5","25","0","10","2.5","915","8"
"8","10","false","true","15","5","25","0","10","2.5","916","8"
"8","10","false","true","15","5","25","0","10","2.5","917","8"
"8","10","false","true","15","5","25","0","10","2.5","918","8"
"8","10","false","true","15","5","25","0","10","2.5","919","8"
