"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Base.nlogo"
"Traps 2"
"10/31/2022 17:57:23:163 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","num_experts","num_basics","shelters","traps","yellow_food","[step]","count turtles","count basics","count experts"
"4","2","15","25","5","2","2.5","114","5","0","5"
"3","2","15","25","5","2","2.5","151","1","0","1"
"2","2","15","25","5","2","2.5","72","8","4","4"
"1","2","15","25","5","2","2.5","163","2","0","2"
"4","2","15","25","5","2","2.5","115","5","0","5"
"3","2","15","25","5","2","2.5","152","1","0","1"
"1","2","15","25","5","2","2.5","164","2","0","2"
"2","2","15","25","5","2","2.5","73","7","4","3"
"4","2","15","25","5","2","2.5","116","5","0","5"
"3","2","15","25","5","2","2.5","153","1","0","1"
"1","2","15","25","5","2","2.5","165","2","0","2"
"2","2","15","25","5","2","2.5","74","7","4","3"
"4","2","15","25","5","2","2.5","117","5","0","5"
"3","2","15","25","5","2","2.5","154","1","0","1"
"1","2","15","25","5","2","2.5","166","2","0","2"
"2","2","15","25","5","2","2.5","75","7","4","3"
"3","2","15","25","5","2","2.5","155","1","0","1"
"4","2","15","25","5","2","2.5","118","5","0","5"
"1","2","15","25","5","2","2.5","167","2","0","2"
"2","2","15","25","5","2","2.5","76","7","4","3"
"3","2","15","25","5","2","2.5","156","1","0","1"
"4","2","15","25","5","2","2.5","119","5","0","5"
"1","2","15","25","5","2","2.5","168","2","0","2"
"3","2","15","25","5","2","2.5","157","1","0","1"
"4","2","15","25","5","2","2.5","120","5","0","5"
"1","2","15","25","5","2","2.5","169","2","0","2"
"2","2","15","25","5","2","2.5","77","7","4","3"
"4","2","15","25","5","2","2.5","121","5","0","5"
"3","2","15","25","5","2","2.5","158","1","0","1"
"1","2","15","25","5","2","2.5","170","2","0","2"
"3","2","15","25","5","2","2.5","159","1","0","1"
"4","2","15","25","5","2","2.5","122","5","0","5"
"1","2","15","25","5","2","2.5","171","2","0","2"
"2","2","15","25","5","2","2.5","78","7","4","3"
"1","2","15","25","5","2","2.5","172","2","0","2"
"3","2","15","25","5","2","2.5","160","1","0","1"
"4","2","15","25","5","2","2.5","123","5","0","5"
"1","2","15","25","5","2","2.5","173","2","0","2"
"2","2","15","25","5","2","2.5","79","7","4","3"
"3","2","15","25","5","2","2.5","161","1","0","1"
"1","2","15","25","5","2","2.5","174","2","0","2"
"4","2","15","25","5","2","2.5","124","5","0","5"
"3","2","15","25","5","2","2.5","162","1","0","1"
"2","2","15","25","5","2","2.5","80","7","4","3"
"1","2","15","25","5","2","2.5","175","2","0","2"
"4","2","15","25","5","2","2.5","125","5","0","5"
"3","2","15","25","5","2","2.5","163","1","0","1"
"1","2","15","25","5","2","2.5","176","2","0","2"
"2","2","15","25","5","2","2.5","81","6","4","2"
"3","2","15","25","5","2","2.5","164","1","0","1"
"1","2","15","25","5","2","2.5","177","2","0","2"
"4","2","15","25","5","2","2.5","126","5","0","5"
"3","2","15","25","5","2","2.5","165","1","0","1"
"2","2","15","25","5","2","2.5","82","6","4","2"
"1","2","15","25","5","2","2.5","178","2","0","2"
"3","2","15","25","5","2","2.5","166","1","0","1"
"4","2","15","25","5","2","2.5","127","5","0","5"
"2","2","15","25","5","2","2.5","83","6","4","2"
"1","2","15","25","5","2","2.5","179","2","0","2"
"4","2","15","25","5","2","2.5","128","5","0","5"
"3","2","15","25","5","2","2.5","167","1","0","1"
"1","2","15","25","5","2","2.5","180","2","0","2"
"2","2","15","25","5","2","2.5","84","6","4","2"
"3","2","15","25","5","2","2.5","168","1","0","1"
"1","2","15","25","5","2","2.5","181","2","0","2"
"4","2","15","25","5","2","2.5","129","5","0","5"
"2","2","15","25","5","2","2.5","85","6","4","2"
"1","2","15","25","5","2","2.5","182","2","0","2"
"3","2","15","25","5","2","2.5","169","1","0","1"
"4","2","15","25","5","2","2.5","130","5","0","5"
"3","2","15","25","5","2","2.5","170","1","0","1"
"1","2","15","25","5","2","2.5","183","2","0","2"
"2","2","15","25","5","2","2.5","86","6","4","2"
"4","2","15","25","5","2","2.5","131","5","0","5"
"1","2","15","25","5","2","2.5","184","2","0","2"
"3","2","15","25","5","2","2.5","171","1","0","1"
"2","2","15","25","5","2","2.5","87","6","4","2"
"1","2","15","25","5","2","2.5","185","2","0","2"
"3","2","15","25","5","2","2.5","172","1","0","1"
"4","2","15","25","5","2","2.5","132","5","0","5"
"3","2","15","25","5","2","2.5","173","1","0","1"
"1","2","15","25","5","2","2.5","186","2","0","2"
"2","2","15","25","5","2","2.5","88","6","4","2"
"3","2","15","25","5","2","2.5","174","1","0","1"
"1","2","15","25","5","2","2.5","187","2","0","2"
"2","2","15","25","5","2","2.5","89","6","4","2"
"4","2","15","25","5","2","2.5","133","5","0","5"
"1","2","15","25","5","2","2.5","188","2","0","2"
"3","2","15","25","5","2","2.5","175","1","0","1"
"2","2","15","25","5","2","2.5","90","6","4","2"
"1","2","15","25","5","2","2.5","189","2","0","2"
"3","2","15","25","5","2","2.5","176","1","0","1"
"4","2","15","25","5","2","2.5","134","5","0","5"
"3","2","15","25","5","2","2.5","177","1","0","1"
"1","2","15","25","5","2","2.5","190","2","0","2"
"2","2","15","25","5","2","2.5","91","6","4","2"
"1","2","15","25","5","2","2.5","191","2","0","2"
"4","2","15","25","5","2","2.5","135","5","0","5"
"3","2","15","25","5","2","2.5","178","1","0","1"
"2","2","15","25","5","2","2.5","92","6","4","2"
"1","2","15","25","5","2","2.5","192","2","0","2"
"4","2","15","25","5","2","2.5","136","5","0","5"
"2","2","15","25","5","2","2.5","93","6","4","2"
"3","2","15","25","5","2","2.5","179","1","0","1"
"4","2","15","25","5","2","2.5","137","5","0","5"
"1","2","15","25","5","2","2.5","193","2","0","2"
"3","2","15","25","5","2","2.5","180","1","0","1"
"4","2","15","25","5","2","2.5","138","5","0","5"
"3","2","15","25","5","2","2.5","181","1","0","1"
"1","2","15","25","5","2","2.5","194","2","0","2"
"3","2","15","25","5","2","2.5","182","1","0","1"
"4","2","15","25","5","2","2.5","139","5","0","5"
"1","2","15","25","5","2","2.5","195","2","0","2"
"3","2","15","25","5","2","2.5","183","1","0","1"
"4","2","15","25","5","2","2.5","140","5","0","5"
"3","2","15","25","5","2","2.5","184","1","0","1"
"1","2","15","25","5","2","2.5","196","2","0","2"
"4","2","15","25","5","2","2.5","141","5","0","5"
"3","2","15","25","5","2","2.5","185","1","0","1"
"1","2","15","25","5","2","2.5","197","2","0","2"
"3","2","15","25","5","2","2.5","186","1","0","1"
"1","2","15","25","5","2","2.5","198","2","0","2"
"4","2","15","25","5","2","2.5","142","5","0","5"
"3","2","15","25","5","2","2.5","187","1","0","1"
"1","2","15","25","5","2","2.5","199","2","0","2"
"3","2","15","25","5","2","2.5","188","1","0","1"
"4","2","15","25","5","2","2.5","143","5","0","5"
"3","2","15","25","5","2","2.5","189","1","0","1"
"1","2","15","25","5","2","2.5","200","2","0","2"
"4","2","15","25","5","2","2.5","144","5","0","5"
"3","2","15","25","5","2","2.5","190","1","0","1"
"3","2","15","25","5","2","2.5","191","1","0","1"
"1","2","15","25","5","2","2.5","201","2","0","2"
"4","2","15","25","5","2","2.5","145","5","0","5"
"3","2","15","25","5","2","2.5","192","1","0","1"
"1","2","15","25","5","2","2.5","202","2","0","2"
"3","2","15","25","5","2","2.5","193","1","0","1"
"1","2","15","25","5","2","2.5","203","2","0","2"
"3","2","15","25","5","2","2.5","194","1","0","1"
"1","2","15","25","5","2","2.5","204","2","0","2"
"4","2","15","25","5","2","2.5","146","5","0","5"
"3","2","15","25","5","2","2.5","195","1","0","1"
"1","2","15","25","5","2","2.5","205","2","0","2"
"3","2","15","25","5","2","2.5","196","1","0","1"
"1","2","15","25","5","2","2.5","206","2","0","2"
"4","2","15","25","5","2","2.5","147","5","0","5"
"3","2","15","25","5","2","2.5","197","1","0","1"
"1","2","15","25","5","2","2.5","207","2","0","2"
"4","2","15","25","5","2","2.5","148","5","0","5"
"1","2","15","25","5","2","2.5","208","2","0","2"
"3","2","15","25","5","2","2.5","198","1","0","1"
"4","2","15","25","5","2","2.5","149","4","0","4"
"1","2","15","25","5","2","2.5","209","2","0","2"
"3","2","15","25","5","2","2.5","199","1","0","1"
"4","2","15","25","5","2","2.5","150","4","0","4"
"1","2","15","25","5","2","2.5","210","2","0","2"
"3","2","15","25","5","2","2.5","200","1","0","1"
"1","2","15","25","5","2","2.5","211","2","0","2"
"4","2","15","25","5","2","2.5","151","4","0","4"
"3","2","15","25","5","2","2.5","201","1","0","1"
"1","2","15","25","5","2","2.5","212","2","0","2"
"3","2","15","25","5","2","2.5","202","1","0","1"
"4","2","15","25","5","2","2.5","152","4","0","4"
"1","2","15","25","5","2","2.5","213","2","0","2"
"3","2","15","25","5","2","2.5","203","1","0","1"
"4","2","15","25","5","2","2.5","153","4","0","4"
"3","2","15","25","5","2","2.5","204","1","0","1"
"1","2","15","25","5","2","2.5","214","2","0","2"
"3","2","15","25","5","2","2.5","205","1","0","1"
"4","2","15","25","5","2","2.5","154","4","0","4"
"3","2","15","25","5","2","2.5","206","1","0","1"
"1","2","15","25","5","2","2.5","215","2","0","2"
"4","2","15","25","5","2","2.5","155","4","0","4"
"3","2","15","25","5","2","2.5","207","1","0","1"
"1","2","15","25","5","2","2.5","216","2","0","2"
"1","2","15","25","5","2","2.5","217","2","0","2"
"4","2","15","25","5","2","2.5","156","4","0","4"
"3","2","15","25","5","2","2.5","208","1","0","1"
"3","2","15","25","5","2","2.5","209","1","0","1"
"1","2","15","25","5","2","2.5","218","2","0","2"
"4","2","15","25","5","2","2.5","157","4","0","4"
"3","2","15","25","5","2","2.5","210","1","0","1"
"1","2","15","25","5","2","2.5","219","2","0","2"
"4","2","15","25","5","2","2.5","158","4","0","4"
"3","2","15","25","5","2","2.5","211","1","0","1"
"4","2","15","25","5","2","2.5","159","4","0","4"
"1","2","15","25","5","2","2.5","220","2","0","2"
"3","2","15","25","5","2","2.5","212","1","0","1"
"4","2","15","25","5","2","2.5","160","4","0","4"
"1","2","15","25","5","2","2.5","221","2","0","2"
"3","2","15","25","5","2","2.5","213","1","0","1"
"4","2","15","25","5","2","2.5","161","4","0","4"
"1","2","15","25","5","2","2.5","222","2","0","2"
"3","2","15","25","5","2","2.5","214","1","0","1"
"1","2","15","25","5","2","2.5","223","2","0","2"
"4","2","15","25","5","2","2.5","162","4","0","4"
"3","2","15","25","5","2","2.5","215","1","0","1"
"1","2","15","25","5","2","2.5","224","2","0","2"
"3","2","15","25","5","2","2.5","216","1","0","1"
"4","2","15","25","5","2","2.5","163","4","0","4"
"1","2","15","25","5","2","2.5","225","2","0","2"
"3","2","15","25","5","2","2.5","217","1","0","1"
"1","2","15","25","5","2","2.5","226","2","0","2"
"4","2","15","25","5","2","2.5","164","4","0","4"
"3","2","15","25","5","2","2.5","218","1","0","1"
"1","2","15","25","5","2","2.5","227","2","0","2"
"4","2","15","25","5","2","2.5","165","3","0","3"
"3","2","15","25","5","2","2.5","219","1","0","1"
"1","2","15","25","5","2","2.5","228","2","0","2"
"3","2","15","25","5","2","2.5","220","1","0","1"
"4","2","15","25","5","2","2.5","166","3","0","3"
"1","2","15","25","5","2","2.5","229","2","0","2"
"3","2","15","25","5","2","2.5","221","1","0","1"
"4","2","15","25","5","2","2.5","167","3","0","3"
"2","2","15","25","5","2","2.5","94","6","4","2"
"1","2","15","25","5","2","2.5","230","2","0","2"
"4","2","15","25","5","2","2.5","168","3","0","3"
"3","2","15","25","5","2","2.5","222","1","0","1"
"2","2","15","25","5","2","2.5","95","6","4","2"
"4","2","15","25","5","2","2.5","169","3","0","3"
"1","2","15","25","5","2","2.5","231","2","0","2"
"2","2","15","25","5","2","2.5","96","6","4","2"
"3","2","15","25","5","2","2.5","223","1","0","1"
"4","2","15","25","5","2","2.5","170","3","0","3"
"1","2","15","25","5","2","2.5","232","2","0","2"
"3","2","15","25","5","2","2.5","224","1","0","1"
"2","2","15","25","5","2","2.5","97","6","4","2"
"4","2","15","25","5","2","2.5","171","3","0","3"
"1","2","15","25","5","2","2.5","233","2","0","2"
"3","2","15","25","5","2","2.5","225","1","0","1"
"4","2","15","25","5","2","2.5","172","3","0","3"
"1","2","15","25","5","2","2.5","234","2","0","2"
"4","2","15","25","5","2","2.5","173","3","0","3"
"2","2","15","25","5","2","2.5","98","6","4","2"
"4","2","15","25","5","2","2.5","174","3","0","3"
"3","2","15","25","5","2","2.5","226","1","0","1"
"1","2","15","25","5","2","2.5","235","2","0","2"
"2","2","15","25","5","2","2.5","99","6","4","2"
"3","2","15","25","5","2","2.5","227","1","0","1"
"2","2","15","25","5","2","2.5","100","6","4","2"
"3","2","15","25","5","2","2.5","228","1","0","1"
"4","2","15","25","5","2","2.5","175","3","0","3"
"1","2","15","25","5","2","2.5","236","2","0","2"
"3","2","15","25","5","2","2.5","229","1","0","1"
"2","2","15","25","5","2","2.5","101","6","4","2"
"3","2","15","25","5","2","2.5","230","1","0","1"
"1","2","15","25","5","2","2.5","237","2","0","2"
"4","2","15","25","5","2","2.5","176","3","0","3"
"2","2","15","25","5","2","2.5","102","6","4","2"
"4","2","15","25","5","2","2.5","177","3","0","3"
"1","2","15","25","5","2","2.5","238","2","0","2"
"3","2","15","25","5","2","2.5","231","1","0","1"
"4","2","15","25","5","2","2.5","178","3","0","3"
"2","2","15","25","5","2","2.5","103","6","4","2"
"3","2","15","25","5","2","2.5","232","1","0","1"
"1","2","15","25","5","2","2.5","239","2","0","2"
"4","2","15","25","5","2","2.5","179","3","0","3"
"3","2","15","25","5","2","2.5","233","1","0","1"
"2","2","15","25","5","2","2.5","104","6","4","2"
"4","2","15","25","5","2","2.5","180","3","0","3"
"1","2","15","25","5","2","2.5","240","2","0","2"
"3","2","15","25","5","2","2.5","234","1","0","1"
"2","2","15","25","5","2","2.5","105","5","3","2"
"3","2","15","25","5","2","2.5","235","1","0","1"
"4","2","15","25","5","2","2.5","181","3","0","3"
"3","2","15","25","5","2","2.5","236","1","0","1"
"1","2","15","25","5","2","2.5","241","2","0","2"
"2","2","15","25","5","2","2.5","106","5","3","2"
"4","2","15","25","5","2","2.5","182","3","0","3"
"1","2","15","25","5","2","2.5","242","2","0","2"
"3","2","15","25","5","2","2.5","237","1","0","1"
"2","2","15","25","5","2","2.5","107","5","3","2"
"1","2","15","25","5","2","2.5","243","2","0","2"
"4","2","15","25","5","2","2.5","183","3","0","3"
"3","2","15","25","5","2","2.5","238","1","0","1"
"1","2","15","25","5","2","2.5","244","2","0","2"
"4","2","15","25","5","2","2.5","184","3","0","3"
"3","2","15","25","5","2","2.5","239","1","0","1"
"3","2","15","25","5","2","2.5","240","1","0","1"
"2","2","15","25","5","2","2.5","108","5","3","2"
"4","2","15","25","5","2","2.5","185","3","0","3"
"1","2","15","25","5","2","2.5","245","2","0","2"
"3","2","15","25","5","2","2.5","241","1","0","1"
"2","2","15","25","5","2","2.5","109","5","3","2"
"3","2","15","25","5","2","2.5","242","1","0","1"
"1","2","15","25","5","2","2.5","246","2","0","2"
"4","2","15","25","5","2","2.5","186","3","0","3"
"2","2","15","25","5","2","2.5","110","5","3","2"
"3","2","15","25","5","2","2.5","243","1","0","1"
"4","2","15","25","5","2","2.5","187","3","0","3"
"1","2","15","25","5","2","2.5","247","2","0","2"
"3","2","15","25","5","2","2.5","244","1","0","1"
"2","2","15","25","5","2","2.5","111","5","3","2"
"4","2","15","25","5","2","2.5","188","3","0","3"
"1","2","15","25","5","2","2.5","248","2","0","2"
"3","2","15","25","5","2","2.5","245","1","0","1"
"4","2","15","25","5","2","2.5","189","3","0","3"
"1","2","15","25","5","2","2.5","249","2","0","2"
"2","2","15","25","5","2","2.5","112","5","3","2"
"3","2","15","25","5","2","2.5","246","1","0","1"
"1","2","15","25","5","2","2.5","250","2","0","2"
"4","2","15","25","5","2","2.5","190","2","0","2"
"3","2","15","25","5","2","2.5","247","1","0","1"
"2","2","15","25","5","2","2.5","113","5","3","2"
"4","2","15","25","5","2","2.5","191","2","0","2"
"1","2","15","25","5","2","2.5","251","2","0","2"
"3","2","15","25","5","2","2.5","248","1","0","1"
"3","2","15","25","5","2","2.5","249","1","0","1"
"1","2","15","25","5","2","2.5","252","2","0","2"
"4","2","15","25","5","2","2.5","192","2","0","2"
"2","2","15","25","5","2","2.5","114","5","3","2"
"1","2","15","25","5","2","2.5","253","2","0","2"
"3","2","15","25","5","2","2.5","250","1","0","1"
"4","2","15","25","5","2","2.5","193","2","0","2"
"1","2","15","25","5","2","2.5","254","2","0","2"
"4","2","15","25","5","2","2.5","194","2","0","2"
"3","2","15","25","5","2","2.5","251","1","0","1"
"2","2","15","25","5","2","2.5","115","5","3","2"
"1","2","15","25","5","2","2.5","255","2","0","2"
"4","2","15","25","5","2","2.5","195","2","0","2"
"3","2","15","25","5","2","2.5","252","1","0","1"
"1","2","15","25","5","2","2.5","256","2","0","2"
"4","2","15","25","5","2","2.5","196","2","0","2"
"2","2","15","25","5","2","2.5","116","5","3","2"
"3","2","15","25","5","2","2.5","253","1","0","1"
"4","2","15","25","5","2","2.5","197","2","0","2"
"1","2","15","25","5","2","2.5","257","2","0","2"
"2","2","15","25","5","2","2.5","117","5","3","2"
"3","2","15","25","5","2","2.5","254","1","0","1"
"1","2","15","25","5","2","2.5","258","2","0","2"
"4","2","15","25","5","2","2.5","198","2","0","2"
"3","2","15","25","5","2","2.5","255","1","0","1"
"2","2","15","25","5","2","2.5","118","5","3","2"
"1","2","15","25","5","2","2.5","259","2","0","2"
"4","2","15","25","5","2","2.5","199","2","0","2"
"3","2","15","25","5","2","2.5","256","1","0","1"
"1","2","15","25","5","2","2.5","260","2","0","2"
"4","2","15","25","5","2","2.5","200","2","0","2"
"3","2","15","25","5","2","2.5","257","1","0","1"
"2","2","15","25","5","2","2.5","119","5","3","2"
"1","2","15","25","5","2","2.5","261","2","0","2"
"4","2","15","25","5","2","2.5","201","2","0","2"
"3","2","15","25","5","2","2.5","258","1","0","1"
"1","2","15","25","5","2","2.5","262","2","0","2"
"3","2","15","25","5","2","2.5","259","1","0","1"
"4","2","15","25","5","2","2.5","202","2","0","2"
"2","2","15","25","5","2","2.5","120","5","3","2"
"4","2","15","25","5","2","2.5","203","2","0","2"
"3","2","15","25","5","2","2.5","260","1","0","1"
"1","2","15","25","5","2","2.5","263","2","0","2"
"2","2","15","25","5","2","2.5","121","5","3","2"
"3","2","15","25","5","2","2.5","261","1","0","1"
"4","2","15","25","5","2","2.5","204","2","0","2"
"1","2","15","25","5","2","2.5","264","2","0","2"
